Date,Service,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Commentaire annulations,Nombre de trains en retard au départ,Retard moyen des trains en retard au départ,Retard moyen de tous les trains au départ,Commentaire retards au départ,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée,Commentaire retards à l'arrivée,Nombre trains en retard > 15min,Retard moyen trains en retard > 15 (si liaison concurrencée par vol),Nombre trains en retard > 30min,Nombre trains en retard > 60min,Prct retard pour causes externes,Prct retard pour cause infrastructure,Prct retard pour cause gestion trafic,Prct retard pour cause matériel roulant,Prct retard pour cause gestion en gare et réutilisation de matériel,"Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)",Date_dt,Annee,Mois
2025-05,National,paris lyon,AVIGNON TGV,160.0,495.0,0.0,,50.0,17.16,1.51,,52.0,39.04,0.0,0.0,38.0,48.52,25.0,8.0,23.08,21.15,19.23,19.23,11.54,5.77,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,DIJON VILLE,97.0,388.0,0.0,,42.0,14.02,1.37,,19.0,70.99,2.93,0.0,16.0,57.33,11.0,6.0,31.58,15.79,5.26,21.05,15.79,10.53,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,LYON PART DIEU,120.0,659.0,1.0,Non communiqué,30.0,10.89,0.26,,31.0,28.11,2.41,0.0,23.0,33.03,11.0,3.0,9.68,32.26,22.58,16.13,12.9,6.45,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,TOULON,237.0,291.0,0.0,,24.0,16.93,1.06,NC,25.0,41.92,5.32,0.0,25.0,41.92,11.0,3.0,16.0,32.0,24.0,24.0,0.0,4.0,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,VALENCE ALIXAN TGV,0.0,421.0,0.0,,41.0,11.77,0.89,,33.0,28.25,3.62,0.0,28.0,30.95,8.0,1.0,9.09,12.12,27.27,36.36,6.06,9.09,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,LE MANS,54.0,444.0,0.0,,35.0,11.37,0.49,-,29.0,19.62,1.79,0.0,12.0,33.03,6.0,0.0,10.34,13.79,17.24,44.83,0.0,6.9,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,ST MALO,154.0,100.0,0.0,,7.0,6.84,0.1,,7.0,27.48,2.59,0.0,6.0,29.55,2.0,0.0,28.57,42.86,14.29,0.0,0.0,14.29,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,64.0,552.0,2.0,,55.0,16.36,1.23,,49.0,33.01,2.66,0.0,30.0,48.08,17.0,7.0,14.29,20.41,14.29,26.53,14.29,10.2,2025-05-01,2025.0,5.0
2025-05,National,PARIS NORD,DUNKERQUE,129.0,164.0,1.0,,17.0,12.51,0.96,,12.0,32.25,2.59,0.0,9.0,38.67,4.0,1.0,25.0,33.33,25.0,0.0,0.0,16.67,2025-05-01,2025.0,5.0
2025-05,National,QUIMPER,PARIS MONTPARNASSE,231.0,262.0,1.0,,0.0,6.5,0.2,,19.0,65.99,5.97,0.0,19.0,65.99,12.0,7.0,35.0,30.0,15.0,10.0,5.0,5.0,2025-05-01,2025.0,5.0
2025-05,National,RENNES,LYON PART DIEU,254.0,74.0,0.0,-,13.0,0.0,1.55,,10.0,51.73,7.8,0.0,10.0,51.73,5.0,2.0,10.0,40.0,10.0,30.0,0.0,10.0,2025-05-01,2025.0,5.0
2025-05,National,RENNES,PARIS MONTPARNASSE,97.0,774.0,0.0,,221.0,12.61,3.6,,92.0,31.77,4.55,0.0,47.0,51.8,23.0,11.0,28.57,18.68,20.88,19.78,4.4,7.69,2025-05-01,2025.0,5.0
2025-05,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,169.0,113.0,1.0,-,11.0,3.42,0.96,,11.0,21.91,4.53,0.0,8.0,25.31,2.0,0.0,0.0,50.0,25.0,25.0,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,National,ST MALO,PARIS MONTPARNASSE,151.0,100.0,0.0,,0.0,0.0,0.21,,4.0,0.0,2.03,0.0,2.0,21.99,0.0,0.0,0.0,25.0,25.0,50.0,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,65.0,482.0,6.0,,170.0,7.14,2.71,-,61.0,18.37,2.94,0.0,18.0,40.66,9.0,3.0,8.47,27.12,23.73,18.64,8.47,13.56,2025-05-01,2025.0,5.0
2025-05,National,TOULON,PARIS LYON,242.0,284.0,0.0,,112.0,12.44,4.96,,49.0,48.1,9.71,0.0,49.0,48.1,26.0,10.0,24.49,32.65,8.16,14.29,4.08,16.33,2025-05-01,2025.0,5.0
2025-05,International,FRANCFORT,PARIS EST,233.0,171.0,2.0,,116.0,5.94,0.0,,19.0,34.7,6.2,0.0,19.0,34.7,6.0,4.0,10.53,10.53,36.84,21.05,15.79,5.26,2025-05-01,2025.0,5.0
2025-05,International,PARIS EST,FRANCFORT,228.0,176.0,2.0,,18.0,15.59,1.64,,69.0,28.81,14.65,0.0,69.0,28.81,23.0,0.0,66.18,4.41,22.06,7.35,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,,PARIS LYON,GENEVE,192.0,241.0,0.0,,24.0,16.45,0.97,,12.0,35.05,2.08,0.0,12.0,35.05,6.0,2.0,16.67,25.0,25.0,16.67,8.33,8.33,2025-05-01,2025.0,5.0
2025-05,International,PARIS LYON,LAUSANNE,230.0,175.0,1.0,,16.0,18.95,1.51,,13.0,39.69,3.03,0.0,13.0,39.69,6.0,3.0,23.08,15.38,23.08,23.08,15.38,0.0,2025-05-01,2025.0,5.0
2025-05,International,STUTTGART,PARIS EST,220.0,89.0,0.0,,70.0,6.16,4.69,-,7.0,37.71,3.66,0.0,7.0,37.71,3.0,1.0,28.57,14.29,14.29,14.29,14.29,14.29,2025-05-01,2025.0,5.0
2025-05,National,AIX EN PROVENCE TGV,PARIS LYON,186.0,480.0,1.0,,228.0,9.06,4.4,,60.0,43.81,6.47,0.0,60.0,43.81,30.0,10.0,26.67,36.67,11.67,10.0,6.67,8.33,2025-05-01,2025.0,5.0
2025-05,National,BELLEGARDE (AIN),PARIS LYON,163.0,248.0,0.0,,86.0,3.86,1.35,Non communiqué,22.0,21.64,3.02,0.0,11.0,30.1,3.0,0.0,27.27,40.91,27.27,4.55,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,National,DOUAI,PARIS NORD,78.0,153.0,1.0,,38.0,6.77,1.99,,36.0,15.44,3.87,0.0,10.0,29.41,3.0,0.0,0.0,37.14,40.0,14.29,8.57,0.0,2025-05-01,2025.0,5.0
2025-05,National,LAVAL,PARIS MONTPARNASSE,80.0,234.0,0.0,,58.0,9.38,2.25,NC,34.0,20.22,3.16,0.0,9.0,51.52,6.0,4.0,8.82,26.47,41.18,8.82,0.0,14.71,2025-05-01,2025.0,5.0
2025-05,National,LYON PART DIEU,PARIS LYON,120.0,673.0,0.0,,245.0,6.82,2.62,,56.0,28.49,3.8,0.0,44.0,32.83,15.0,5.0,3.57,30.36,19.64,26.79,5.36,14.29,2025-05-01,2025.0,5.0
2025-05,National,MACON LOCHE,PARIS LYON,100.0,217.0,2.0,,161.0,10.56,7.93,,42.0,25.6,6.82,0.0,31.0,30.13,14.0,0.0,6.98,16.28,58.14,9.3,2.33,6.98,2025-05-01,2025.0,5.0
2025-05,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,216.0,243.0,0.0,,159.0,8.84,5.87,,48.0,58.48,12.93,0.0,48.0,58.48,29.0,17.0,12.5,27.08,22.92,29.17,2.08,6.25,2025-05-01,2025.0,5.0
2025-05,National,MARSEILLE ST CHARLES,LILLE,290.0,206.0,3.0,,30.0,14.41,1.94,,39.0,60.43,12.85,0.0,39.0,54.07,19.0,8.0,25.64,23.08,12.82,12.82,10.26,15.38,2025-05-01,2025.0,5.0
2025-05,National,MARSEILLE ST CHARLES,LYON PART DIEU,105.0,494.0,2.0,,119.0,18.27,4.36,,60.0,59.14,8.7,0.0,53.0,65.17,35.0,0.0,20.0,20.0,18.33,15.0,18.33,8.33,2025-05-01,2025.0,5.0
2025-05,National,MARSEILLE ST CHARLES,,215.0,228.0,0.0,,34.0,17.59,2.38,,33.0,66.05,11.39,0.0,33.0,66.05,21.0,7.0,30.3,18.18,6.06,9.09,24.24,12.12,2025-05-01,2025.0,5.0
2025-05,National,METZ,PARIS EST,87.0,310.0,2.0,,88.0,8.92,2.61,,43.0,48.39,4.42,0.0,27.0,43.0,14.0,4.0,13.95,16.28,30.23,13.95,20.93,4.65,2025-05-01,2025.0,5.0
2025-05,National,MONTPELLIER,LYON PART DIEU,113.0,182.0,0.0,Non communiqué,46.0,15.92,4.03,-,32.0,42.14,8.56,0.0,21.0,57.23,14.0,6.0,12.12,24.24,24.24,6.06,30.3,3.03,2025-05-01,2025.0,5.0
2025-05,National,MULHOUSE VILLE,PARIS LYON,173.0,333.0,1.0,,158.0,6.3,3.01,,35.0,49.64,6.02,0.0,26.0,62.13,18.0,11.0,25.71,22.86,22.86,14.29,2.86,11.43,2025-05-01,2025.0,5.0
2025-05,National,NANCY,PARIS EST,97.0,279.0,1.0,,48.0,10.17,1.82,,16.0,37.58,0.0,0.0,0.0,40.95,9.0,3.0,25.0,25.0,12.5,25.0,6.25,6.25,2025-05-01,2025.0,5.0
2025-05,National,PARIS EST,METZ,85.0,271.0,0.0,,29.0,16.75,1.77,,30.0,27.32,3.67,0.0,17.0,40.06,7.0,3.0,34.48,6.9,17.24,10.34,13.79,17.24,2025-05-01,2025.0,5.0
2025-05,National,PARIS EST,REIMS,46.0,224.0,0.0,,21.0,16.19,1.61,,20.0,0.0,3.3,0.0,14.0,36.56,9.0,0.0,50.0,0.0,15.0,15.0,0.0,20.0,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,81.0,221.0,1.0,,12.0,8.98,0.28,,13.0,23.83,2.14,0.0,6.0,40.41,4.0,1.0,0.0,15.38,38.46,23.08,7.69,15.38,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,MULHOUSE VILLE,170.0,326.0,1.0,,43.0,19.43,2.42,,25.0,48.74,4.39,0.0,22.0,53.76,15.0,8.0,25.0,25.0,4.17,29.17,4.17,12.5,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,PERPIGNAN,314.0,229.0,0.0,,26.0,19.71,1.05,,21.0,41.25,3.83,0.0,21.0,41.25,13.0,0.0,33.33,28.57,4.76,19.05,0.0,14.29,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,174.0,120.0,1.0,Non communiqué,4.0,11.54,0.11,,20.0,18.68,6.83,0.0,11.0,23.78,2.0,0.0,5.0,55.0,25.0,5.0,5.0,5.0,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,89.0,560.0,1.0,,48.0,11.56,0.58,,44.0,39.8,0.0,0.0,29.0,54.54,12.0,4.0,13.64,31.82,13.64,29.55,4.55,6.82,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,ANGOULEME,129.0,308.0,2.0,,38.0,17.53,1.81,Non communiqué,27.0,46.89,4.87,0.0,23.0,52.73,17.0,5.0,29.63,25.93,3.7,18.52,14.81,7.41,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,180.0,221.0,2.0,,17.0,21.28,1.23,,13.0,39.58,2.93,0.0,11.0,44.5,6.0,3.0,30.77,30.77,7.69,15.38,15.38,0.0,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,POITIERS,98.0,592.0,4.0,,63.0,18.26,1.56,,47.0,38.4,3.17,0.0,35.0,47.59,21.0,9.0,17.02,27.66,10.64,25.53,14.89,4.26,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,VANNES,201.46,264.0,0.0,,25.0,7.09,0.2,,23.0,47.39,4.71,0.0,0.0,56.78,9.0,4.0,8.7,43.48,13.04,13.04,8.7,13.04,2025-05-01,2025.0,5.0
2025-05,National,PARIS NORD,DOUAI,71.0,116.0,2.0,,0.0,15.3,0.97,,12.0,23.71,0.0,0.0,6.0,38.97,3.0,2.0,25.0,0.0,33.33,16.67,8.33,16.67,2025-05-01,2025.0,5.0
2025-05,National,POITIERS,PARIS MONTPARNASSE,101.0,473.0,4.0,,161.0,7.1,2.3,,41.0,23.72,2.7,0.0,16.0,42.8,7.0,4.0,19.51,0.0,12.2,9.76,7.32,17.07,2025-05-01,2025.0,5.0
2025-05,National,STRASBOURG,NANTES,347.0,54.0,0.0,,9.0,5.44,0.96,,5.0,34.05,3.15,0.0,5.0,34.05,2.0,1.0,40.0,20.0,20.0,0.0,20.0,0.0,2025-05-01,2025.0,5.0
2025-05,National,TOURCOING,BORDEAUX ST JEAN,310.0,22.0,0.0,,0.0,0.0,0.25,,3.0,0.0,1.18,0.0,3.0,25.12,1.0,0.0,0.0,66.67,0.0,33.33,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,International,BARCELONA,PARIS LYON,416.0,74.0,0.0,,21.0,8.19,1.99,,10.0,48.72,8.88,0.0,0.0,48.72,7.0,1.0,30.0,0.0,10.0,10.0,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,International,ITALIE,PARIS LYON,440.0,59.0,1.0,,45.0,47.67,37.11,,11.0,32.23,8.67,0.0,11.0,32.23,6.0,0.0,9.09,9.09,72.73,9.09,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,National,AVIGNON TGV,PARIS LYON,164.0,500.0,1.0,,205.0,9.25,3.76,,66.0,40.07,6.47,0.0,55.0,45.4,30.0,10.0,18.18,36.36,24.24,6.06,7.58,7.58,2025-05-01,2025.0,5.0
2025-05,National,BORDEAUX ST JEAN,0,139.0,18.0,1.0,,2.0,0.0,2.14,,1.0,31.0,3.31,0.0,1.0,31.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,National,BORDEAUX ST JEAN,TOURCOING,325.0,21.0,0.0,,5.0,6.32,1.34,,3.0,60.33,6.24,0.0,3.0,60.33,2.0,1.0,33.33,0.0,33.33,0.0,33.33,0.0,2025-05-01,2025.0,5.0
2025-05,National,BREST,PARIS MONTPARNASSE,228.0,268.0,3.0,,14.0,16.71,0.88,,21.0,51.2,5.28,0.0,21.0,51.2,11.0,4.0,40.91,27.27,4.55,18.18,4.55,4.55,2025-05-01,2025.0,5.0
2025-05,National,DIJON VILLE,PARIS LYON,100.0,399.0,1.0,,144.0,9.73,3.57,,35.0,0.0,5.27,0.0,23.0,72.64,15.0,12.0,27.78,25.0,19.44,16.67,2.78,8.33,2025-05-01,2025.0,5.0
2025-05,National,LYON PART DIEU,MARSEILLE ST CHARLES,105.0,483.0,3.0,,227.0,15.56,7.47,,113.0,44.59,11.78,0.0,83.0,55.97,48.0,24.0,9.73,23.89,30.97,26.55,1.77,7.08,2025-05-01,2025.0,5.0
2025-05,National,LYON PART DIEU,MONTPELLIER,113.0,268.0,1.0,,149.0,15.27,8.6,,64.0,42.16,11.05,0.0,56.0,46.29,26.0,11.0,14.06,20.31,29.69,32.81,0.0,3.12,2025-05-01,2025.0,5.0
2025-05,National,MARNE LA VALLEE,LYON PART DIEU,110.0,352.0,0.0,,257.0,7.6,5.63,,55.0,36.02,7.71,0.0,42.0,43.24,24.0,12.0,16.36,16.36,36.36,20.0,5.45,5.45,2025-05-01,2025.0,5.0
2025-05,National,MARSEILLE ST CHARLES,TOURCOING,287.0,6.0,0.0,,3.0,27.78,13.62,,3.0,31.0,16.67,0.0,3.0,31.0,1.0,0.0,0.0,0.0,33.33,0.0,66.67,0.0,2025-05-01,2025.0,5.0
2025-05,National,NANTES,0,130.0,16.0,0.0,,5.0,0.0,2.69,,2.0,14.92,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,National,NANTES,PARIS MONTPARNASSE,131.0,645.0,7.0,,160.0,9.91,2.28,,61.0,34.47,3.98,0.0,42.0,44.46,21.0,6.0,9.84,36.07,24.59,19.67,4.92,4.92,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,GRENOBLE,184.0,201.0,0.0,,14.0,8.6,0.39,,14.0,42.04,3.77,0.0,13.0,44.27,7.0,2.0,28.57,28.57,28.57,7.14,0.0,7.14,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,MACON LOCHE,97.0,255.0,0.0,,16.0,15.38,0.82,Non communiqué,13.0,37.56,3.3,0.0,13.0,37.56,6.0,1.0,7.69,23.08,15.38,23.08,7.69,23.08,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,NICE VILLE,350.0,239.0,0.0,,22.0,16.84,1.22,,34.0,38.21,5.97,0.0,34.0,38.21,13.0,4.0,23.53,35.29,14.71,14.71,0.0,11.76,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,152.0,991.0,15.0,,107.0,13.21,1.02,,79.0,37.68,3.86,0.0,57.0,47.07,32.0,12.0,24.05,30.38,10.13,12.66,12.66,10.13,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,287.0,164.0,52.0,,14.0,9.66,0.71,,15.0,38.53,5.24,0.0,15.0,38.53,10.0,1.0,13.33,26.67,33.33,0.0,6.67,20.0,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,TOURS,78.0,162.0,2.0,,11.0,12.73,0.42,,9.0,19.2,1.61,0.0,5.0,27.22,1.0,0.0,22.22,0.0,33.33,22.22,11.11,11.11,2025-05-01,2025.0,5.0
2025-05,National,PARIS NORD,ARRAS,49.0,484.0,6.0,,44.0,13.85,0.99,,46.0,18.21,2.95,0.0,19.0,32.14,9.0,0.0,25.58,4.65,30.23,9.3,0.0,18.6,2025-05-01,2025.0,5.0
2025-05,National,VANNES,PARIS MONTPARNASSE,163.0,279.0,0.0,,113.0,9.33,3.91,,30.0,47.67,6.08,0.0,21.0,62.66,13.0,7.0,26.67,20.0,20.0,16.67,6.67,10.0,2025-05-01,2025.0,5.0
2025-05,International,GENEVE,PARIS LYON,195.0,240.0,0.0,NC,199.0,2.37,2.09,,11.0,30.1,3.02,0.0,11.0,30.1,3.0,0.0,45.45,36.36,9.09,9.09,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,International,LAUSANNE,PARIS LYON,233.0,175.0,1.0,,89.0,2.69,1.7,,9.0,69.67,5.21,0.0,9.0,69.67,6.0,4.0,22.22,33.33,22.22,22.22,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,International,PARIS EST,STUTTGART,211.0,88.0,0.0,,10.0,12.62,1.36,,38.0,35.24,18.53,0.0,38.0,35.24,19.0,4.0,86.84,5.26,0.0,0.0,5.26,2.63,2025-05-01,2025.0,5.0
2025-05,International,PARIS LYON,BARCELONA,407.0,74.0,0.0,,8.0,9.47,0.78,,10.0,42.1,8.93,0.0,10.0,0.0,5.0,2.0,30.0,20.0,20.0,20.0,0.0,10.0,2025-05-01,2025.0,5.0
2025-05,International,PARIS LYON,ZURICH,285.0,67.0,0.0,,14.0,27.62,5.54,,1.0,54.43,1.76,0.0,1.0,54.43,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,International,ZURICH,PARIS LYON,281.0,67.0,0.0,,36.0,2.35,1.6,,8.0,53.92,7.32,0.0,8.0,53.92,5.0,3.0,37.5,25.0,25.0,12.5,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,National,DUNKERQUE,PARIS NORD,134.0,170.0,0.0,,5.0,14.4,0.42,,18.0,22.28,3.17,0.0,7.0,36.85,4.0,1.0,5.56,55.56,27.78,11.11,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,National,LYON PART DIEU,LILLE,191.0,318.0,6.0,,211.0,11.71,8.04,,65.0,40.22,10.36,0.0,52.0,43.57,21.0,9.0,21.26,19.67,22.7,12.16,10.59,13.62,2025-05-01,2025.0,5.0
2025-05,National,LYON PART DIEU,RENNES,250.0,73.0,0.0,Non communiqué,24.0,9.08,3.2,Non communiqué,7.0,38.29,4.44,0.0,7.0,38.29,3.0,1.0,14.29,42.86,14.29,14.29,0.0,14.29,2025-05-01,2025.0,5.0
2025-05,National,MARSEILLE ST CHARLES,PARIS LYON,198.0,557.0,1.0,,125.0,13.9,2.89,,65.0,43.41,6.74,0.0,65.0,43.41,0.0,11.0,21.54,35.38,13.85,12.31,6.15,10.77,2025-05-01,2025.0,5.0
2025-05,National,NIMES,PARIS LYON,182.0,219.0,0.0,,56.0,7.64,1.91,,23.0,39.79,5.38,0.0,22.0,40.9,15.0,1.0,39.13,39.13,17.39,0.0,0.0,4.35,2025-05-01,2025.0,5.0
2025-05,National,PARIS EST,NANCY,99.0,275.0,2.0,,40.0,12.37,1.86,,27.0,42.46,4.42,0.0,23.0,47.74,14.0,5.0,44.44,11.11,18.52,11.11,0.0,14.81,2025-05-01,2025.0,5.0
2025-05,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,130.0,163.0,1.0,-,15.0,12.12,1.03,,8.0,41.83,2.99,0.0,5.0,59.27,4.0,3.0,25.0,50.0,0.0,0.0,12.5,12.5,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,brest,227.0,277.0,4.0,,22.0,0.0,0.04,,0.0,46.24,2.36,0.0,17.0,46.24,12.0,5.0,29.41,41.18,5.88,5.88,11.76,5.88,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,LAVAL,78.0,237.0,0.0,,21.0,11.7,0.65,,24.0,22.1,2.94,0.0,0.0,33.11,6.0,1.0,12.5,25.0,29.17,8.33,4.17,20.83,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,NANTES,128.0,629.0,1.0,,53.0,11.07,0.54,,44.0,52.36,3.88,0.0,38.0,58.49,18.0,8.0,22.73,34.09,6.82,29.55,2.27,4.55,2025-05-01,2025.0,5.0
2025-05,National,PARIS MONTPARNASSE,RENNES,96.0,780.0,0.0,Non communiqué,66.0,8.63,0.27,,62.0,24.25,1.82,0.0,30.0,39.29,13.0,5.0,11.86,27.12,22.03,10.17,15.25,13.56,2025-05-01,2025.0,5.0
2025-05,National,PARIS NORD,LILLE,67.0,658.0,4.0,,59.0,11.72,0.79,,58.0,23.8,2.43,0.0,27.0,39.41,14.0,3.0,15.52,10.34,41.38,15.52,6.9,10.34,2025-05-01,2025.0,5.0
2025-05,National,PERPIGNAN,PARIS LYON,315.0,232.0,0.0,,40.0,11.63,1.85,,25.0,50.66,7.14,0.0,25.0,50.66,16.0,3.0,40.0,36.0,16.0,8.0,0.0,0.0,2025-05-01,2025.0,5.0
2025-05,National,STRASBOURG,PARIS EST,114.0,658.0,6.0,,270.0,12.57,5.25,,92.0,33.35,4.94,0.0,72.0,38.75,34.0,12.0,21.74,9.78,29.35,16.3,13.04,9.78,2025-05-01,2025.0,5.0
2025-06,,GENEVE,PARIS LYON,195.0,228.0,1.0,,181.0,4.17,3.49,,29.0,51.72,8.82,0.0,29.0,51.72,11.0,6.0,20.0,43.33,30.0,0.0,3.33,0.0,2025-06-01,2025.0,6.0
2025-06,International,LAUSANNE,PARIS LYON,231.0,160.0,22.0,,61.0,2.68,1.58,,8.0,41.79,4.07,0.0,8.0,41.79,2.0,1.0,14.29,50.0,21.43,0.0,7.14,7.14,2025-06-01,2025.0,6.0
2025-06,National,0,RENNES,85.0,1.0,0.0,,0.0,0.0,0.88,,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01,2025.0,6.0
2025-06,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,93.0,547.0,1.0,,222.0,16.5,6.81,,109.0,32.44,7.11,0.0,67.0,46.15,34.0,12.0,10.81,40.54,20.72,9.91,4.5,13.51,2025-06-01,2025.0,6.0
2025-06,National,DOUAI,PARIS NORD,78.0,148.0,5.0,,53.0,0.0,3.56,,22.0,36.91,6.25,0.0,10.0,68.61,8.0,4.0,19.23,26.92,34.62,11.54,7.69,0.0,2025-06-01,2025.0,6.0
2025-06,National,DUNKERQUE,PARIS NORD,135.0,162.0,4.0,,11.0,17.82,1.24,,24.0,37.67,6.18,0.0,15.0,51.95,9.0,4.0,30.77,26.92,30.77,7.69,3.85,0.0,2025-06-01,2025.0,6.0
2025-06,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,174.0,214.0,0.0,,0.0,20.08,2.25,,39.0,35.54,7.61,0.0,33.0,39.39,19.0,4.0,15.38,35.9,12.82,12.82,10.26,12.82,2025-06-01,2025.0,6.0
2025-06,National,LILLE,PARIS NORD,73.0,642.0,5.0,,173.0,12.06,3.1,,82.0,31.94,4.1,0.0,44.0,50.86,27.0,12.0,26.18,17.87,17.87,14.28,19.03,4.76,2025-06-01,2025.0,6.0
2025-06,National,MARSEILLE ST CHARLES,LYON PART DIEU,105.0,460.0,3.0,,149.0,16.29,5.29,,77.0,38.28,0.0,0.0,53.0,49.61,27.0,13.0,11.69,18.18,31.17,9.09,9.09,20.78,2025-06-01,2025.0,6.0
2025-06,National,MONTPELLIER,LYON PART DIEU,113.0,167.0,0.0,,38.0,8.98,2.09,,34.0,34.44,8.55,0.0,21.0,47.88,9.0,6.0,17.65,29.41,29.41,14.71,5.88,2.94,2025-06-01,2025.0,6.0
2025-06,National,PARIS EST,REIMS,46.0,225.0,1.0,,44.0,30.3,6.04,,49.0,39.38,9.3,0.0,30.0,0.0,17.0,9.0,8.33,35.42,20.83,16.67,16.67,2.08,2025-06-01,2025.0,6.0
2025-06,National,PARIS EST,STRASBOURG,112.0,667.0,5.0,,126.0,22.35,4.23,,0.0,39.4,6.72,0.0,80.0,47.35,45.0,18.0,11.65,28.16,0.0,24.27,14.56,3.88,2025-06-01,2025.0,6.0
2025-06,National,PARIS LYON,PERPIGNAN,314.0,209.0,0.0,,28.0,10.92,1.27,,21.0,36.01,4.89,0.0,21.0,36.01,10.0,4.0,25.0,40.0,15.0,15.0,0.0,5.0,2025-06-01,2025.0,6.0
2025-06,National,PARIS LYON,TOULON,237.0,279.0,0.0,,41.0,14.8,1.94,,37.0,38.28,7.62,0.0,37.0,38.28,16.0,5.0,21.05,15.79,21.05,18.42,5.26,18.42,2025-06-01,2025.0,6.0
2025-06,National,PARIS MONTPARNASSE,ANGOULEME,128.0,297.0,0.0,,45.0,26.15,3.59,,39.0,42.47,6.6,0.0,33.0,47.64,0.0,6.0,13.16,18.42,10.53,18.42,28.95,10.53,2025-06-01,2025.0,6.0
2025-06,National,PARIS MONTPARNASSE,NANTES,128.0,602.0,2.0,,66.0,14.72,1.27,,69.0,41.9,5.24,0.0,56.0,48.45,31.0,17.0,8.7,37.68,15.94,18.84,8.7,10.14,2025-06-01,2025.0,6.0
2025-06,National,PARIS NORD,DUNKERQUE,129.0,164.0,2.0,,21.0,17.09,1.9,,19.0,43.26,4.69,0.0,15.0,51.4,9.0,4.0,15.79,47.37,10.53,10.53,0.0,0.0,2025-06-01,2025.0,6.0
2025-06,National,REIMS,PARIS EST,45.0,225.0,0.0,Non communiqué,42.0,23.34,4.44,,32.0,42.75,6.19,0.0,20.0,63.06,14.0,7.0,9.38,37.5,18.75,12.5,12.5,9.38,2025-06-01,2025.0,6.0
